Iteration,Mean,Stdev,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9,Run-10,Run-11,Run-12,Run-13,Run-14,Run-15,Run-16,Run-17,Run-18,Run-19,Run-20,Run-21,Run-22,Run-23,Run-24,Run-25,Run-26,Run-27,Run-28,Run-29
0,1898.9213454970493,45.211701543943455,1861.8728493094804,1850.5288653526995,1904.4086804387289,1894.4448959667097,2036.882128955752,1993.3409262469595,1902.254684112125,1942.2977195682593,1827.278711364672,1934.6935319727183,1892.5659249899393,1861.6259837505452,1900.7320009129753,1905.0252988776726,1909.6532328119683,1955.5491603946034,1868.031283992563,1920.768018625406,1849.474157288947,1945.6723316121931,1859.4686213646128,1858.6198536154973,1863.6328965173304,1905.678225591443,1908.9455091456975,1863.7343769774905,1908.2557033565647,1927.66047033242,1845.9441960051172,1868.600125460375
1,37.229819133501074,3.5845797609059877,38.84337699725827,33.67841146032613,41.61948798209775,38.12765100839365,37.347795881590514,40.229924593008526,40.18764186825094,41.012672128046205,41.08669043043559,31.706716320873323,32.31224847240522,34.03489542684868,38.14041302528328,34.76602483976218,34.38284894229007,44.62393606921798,33.99307028451551,41.850000615053496,31.693947539490814,36.154428977723164,35.81779889201099,40.456217613344585,35.996500018066286,42.336051307424455,39.839502349848736,34.03356974118409,37.860789843888476,39.02814290870287,34.64346859303974,31.09034987465058
2,7.792453268585242,0.8188605321339848,7.52882586197197,7.49835824799681,8.149228515567751,6.690337262899639,7.7251420700646785,7.564719681562393,8.266962954001283,8.951243142624236,7.640571143423625,7.366423654836945,6.63984342833078,8.868360479787075,8.58395153980036,7.233888969828451,7.33534095472252,10.489640987693969,8.119434778165193,6.204609925806452,6.832539296020412,8.000852167630491,8.205661587416898,8.069287464302235,8.798691493364416,7.449700406300618,7.556487370217366,7.4040605110576365,7.4784257873155,8.327174245105487,7.453621768960872,7.340212360781203
3,3.667117285012987,0.5856320304159067,3.716986150191679,3.7446560685514276,4.074296577593961,2.8504060707669487,3.9533829265264897,3.3802703278311492,3.8982874964981216,4.160810420884413,3.060046358438933,2.7705673797521575,3.4698943470307793,4.314187174572335,2.8365517160761287,3.302522843518542,3.802751145992616,5.317745468807816,3.830542513607956,2.8132317533708053,3.952133815625358,3.8411352008643243,4.0110790075412694,2.889582316492277,4.2826777931982205,2.7735807056879036,3.6758663351265777,3.5232372724607353,4.297357376866223,3.9036554635454634,4.294026466198335,3.2720500567706643
4,2.248053713942247,0.7189310839851487,2.017226048200289,2.3889845864853614,2.3150854374227077,1.8539527507015676,2.0962694095489254,1.9705794224182596,2.5951443994031274,2.027243985262803,2.0914338373360795,1.596981501836402,1.6800620078854394,2.0721679130217523,1.576295580829049,1.825931917489059,1.5726592322183501,2.5889573627692313,2.144206988242009,1.7748097593883974,3.9521338156253547,2.226579326276589,2.6061292190924172,1.5496882946694517,2.6326255084619,1.9161708387338978,2.249855072609413,1.831980062565267,4.297357376866304,1.6153140602432363,4.294026466198408,2.0817592364663673
5,1.8753186978539447,0.4955458603901272,2.017226048200282,2.3889845864853743,2.3150854374227,1.8539527507016529,1.3619375900279929,1.970579422418245,2.595144399403148,1.3402276069870833,2.091433837336092,1.5969815018362916,1.219630714118019,1.3402859445382114,1.5762955808290375,1.8259319174890605,1.1095743868949046,1.53876602259691,2.1442069882420567,1.7748097593884216,2.203481804483687,2.2265793262765703,2.6061292190924172,1.0499081158234032,2.6326255084618673,1.916170838733913,2.2498550726094133,1.0834106802488341,2.639591664306772,1.18318161146768,2.325813362731924,2.0817592364663704
6,1.4586651846324843,0.37347733187887533,1.2508975688567157,1.5991502470050212,1.3323603218276827,1.2327137482414656,1.361937590028038,1.2936013430403115,1.9733587332374285,1.3402276069870767,1.3863272914446239,1.0587532426885526,1.2196307141180445,1.340285944538189,1.1262598755949298,1.2387359128872928,1.1095743868949426,1.5387660225969173,1.5084748708513738,1.242692036872038,2.2034818044837468,1.5782006758047618,1.5773156350737008,1.0499081158234314,1.4948275617806255,1.3100832794886306,1.589221823875714,1.0834106802488612,2.6395916643068262,1.1831816114676927,2.3258133627318247,1.5711718661780725
7,1.2710518724105995,0.28823292710590476,1.2508975688566983,1.5991502470050332,1.3323603218276452,1.232713748241463,0.9772924140583431,1.293601343040304,1.9733587332373708,0.9813621512490667,1.3863272914446465,1.0587532426885657,0.9612344362843211,1.0152811839030298,1.1262598755949198,1.2387359128873003,0.8379562486945082,1.1660089899208186,1.508474870851388,1.242692036872016,1.3998814079565676,1.5782006758047542,1.5773156350737212,0.7380094183819083,1.4948275617806133,1.3100832794885975,1.5892218238756914,0.8369348179405061,1.5399883617263619,0.8414081970109936,1.4720525104427553,1.5711718661780827
8,0.9954825061604006,0.19458863547968766,0.8798154301602401,1.1181701615532118,0.9109537938177197,0.8912452062767386,0.977292414058348,0.9330894979417506,1.215714569795518,0.9813621512490509,0.9349127182683317,0.72412259957016,0.9612344362843002,1.0152811839029956,0.8130228483726711,0.8063690790009849,0.8379562486944875,1.1660089899208352,1.0050566946017427,0.887178327403049,1.3998814079565387,1.0169384958566365,1.0079526896339037,0.7380094183818855,1.0074297017114997,0.908186269977784,1.0932444144857467,0.8369348179405409,1.5399883617263366,0.8414081970110124,1.4720525104427784,0.9436625488152202
9,0.8835011962894234,0.15577020958681503,0.8798154301602339,1.118170161553243,0.9109537938177267,0.891245206276704,0.7518031419450799,0.9330894979417356,1.2157145697955298,0.7284630292988558,0.9349127182682802,0.7241225995701407,0.7383775590634901,0.7039941502602156,0.8130228483726734,0.8063690790009796,0.6427398153761175,0.8633161528533873,1.005056694601746,0.8871783274030168,1.0041406618454625,1.016938495856611,1.0079526896339246,0.5984872661472286,1.007429701711538,0.9081862699777585,1.0932444144856919,0.6350002246294185,1.0261624016466366,0.6623860910394646,1.0531003473346143,0.9436625488151992
