Iteration,Mean,Stdev,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9,Run-10,Run-11,Run-12,Run-13,Run-14,Run-15,Run-16,Run-17,Run-18,Run-19,Run-20,Run-21,Run-22,Run-23,Run-24,Run-25,Run-26,Run-27,Run-28,Run-29
15,1.74117255525428,0.08968908980071325,1.6634635553567143,1.6042664990580584,1.5672877846777213,1.8055002076986866,1.7431878843085158,1.692080376341502,1.689260193102294,1.759761063326496,1.730188140058762,1.853752950098799,1.8295835591740544,1.8317289646669894,1.7741657194298395,1.693841787180845,1.8463778053258766,1.9271198717256794,1.7029433343479166,1.808287587747038,1.661756901595417,1.6660132052297782,1.6061976839729284,1.8561454684372125,1.6343365626455277,1.8465576080913368,1.8023318229449317,1.7838598599665834,1.7731328207441202,1.7239489551607958,1.6001496804986717,1.757948804715314
16,1.7588906522651084,0.07986826679656855,1.741240649651851,1.6412309404833925,1.6113196455079914,1.8416069070244068,1.7431878843085158,1.7296242366479486,1.713913650100261,1.759761063326496,1.7590653768407811,1.8818541388747427,1.8295835591740544,1.8317289646669894,1.7935339416916536,1.7266279274933554,1.8463778053258766,1.9271198717256794,1.7553062410872922,1.8069241821393618,1.661756901595417,1.70384858482202,1.6448923976965788,1.8561454684372125,1.6598045065609381,1.8286538764894795,1.7993065330843439,1.7838598599665834,1.7731328207441202,1.7239489551607958,1.6001496804986717,1.7912129968264523
17,1.7631638562776972,0.08019548563329014,1.741240649651851,1.6412309404833925,1.6113196455079914,1.8416069070244068,1.7473763189422014,1.7296242366479486,1.713913650100261,1.770421136340164,1.7590653768407811,1.8818541388747427,1.879323282461003,1.8242806801586207,1.7935339416916536,1.7266279274933554,1.8347422162254836,1.935355264544471,1.7553062410872922,1.8069241821393618,1.6835902114231953,1.70384858482202,1.6448923976965788,1.86260462793369,1.6598045065609381,1.8286538764894795,1.7993065330843439,1.7817830956656875,1.7878243761622667,1.7429168081121946,1.6147309373390972,1.7912129968264523
18,1.7731197848429325,0.07365524601288805,1.7459026318784219,1.6698790375353543,1.631993872537517,1.8495523782796748,1.7473763189422014,1.7703683232593153,1.7474550065738463,1.770421136340164,1.783469652110739,1.8760892835896696,1.879323282461003,1.8242806801586207,1.7944912928181067,1.7477960407324418,1.8347422162254836,1.935355264544471,1.7476967700376402,1.7971354985086687,1.6835902114231953,1.7363406923757794,1.6907723087394113,1.86260462793369,1.6801116034359147,1.8501456699406131,1.8143425806611058,1.7817830956656875,1.7878243761622667,1.7429168081121946,1.6147309373390972,1.7951019469656868
19,1.774607559225465,0.07144352599434306,1.7459026318784219,1.6698790375353543,1.631993872537517,1.8495523782796748,1.7572475636631277,1.7703683232593153,1.7474550065738463,1.7581805936820025,1.783469652110739,1.8760892835896696,1.8734897918056557,1.8295767270054568,1.7944912928181067,1.7477960407324418,1.8292501195845248,1.9221904172063704,1.7476967700376402,1.7971354985086687,1.697838626018386,1.7363406923757794,1.6907723087394113,1.8603695869369616,1.6801116034359147,1.8501456699406131,1.8143425806611058,1.7977441419734899,1.7938982691334533,1.7716195979950096,1.6181767517796075,1.7951019469656868
20,1.7822516777398303,0.06879406849596598,1.7408044117591157,1.7481830567763779,1.6458964122933133,1.8520191683673257,1.7572475636631277,1.7906085557709148,1.7667028612644518,1.7581805936820025,1.7842979011364668,1.8931431535940437,1.8734897918056557,1.8295767270054568,1.817664435477572,1.7598590852679088,1.8292501195845248,1.9221904172063704,1.7601488573413329,1.8044068277414602,1.697838626018386,1.7454157097952336,1.6883127672324223,1.8603695869369616,1.6882547201177909,1.8496678080131037,1.83186216730408,1.7977441419734899,1.7938982691334533,1.7716195979950096,1.6181767517796075,1.790720246157953
21,1.7874951414160967,0.06643306968056327,1.7408044117591157,1.7481830567763779,1.6458964122933133,1.8520191683673257,1.7635010632262178,1.7906085557709148,1.7667028612644518,1.7716859202465884,1.7842979011364668,1.8931431535940437,1.8841419797881471,1.833091377973286,1.817664435477572,1.7598590852679088,1.8325937902328493,1.9257528398005805,1.7601488573413329,1.8044068277414602,1.7376708549089495,1.7454157097952336,1.6883127672324223,1.8526065421454174,1.6882547201177909,1.8496678080131037,1.83186216730408,1.7990430789728187,1.8453140654100053,1.7718349245908889,1.649649659776281,1.790720246157953
22,1.7924944529764784,0.06169497047482247,1.7594314422562765,1.7451186206100717,1.661618187189825,1.8639742487491613,1.7635010632262178,1.803822330497103,1.8000122221807269,1.7716859202465884,1.8045010390686949,1.8814757505745328,1.8841419797881471,1.833091377973286,1.8098372855038656,1.7688086386039614,1.8325937902328493,1.9257528398005805,1.7690720731502152,1.7910566713535336,1.7376708549089495,1.7493438770007457,1.716966802241674,1.8526065421454174,1.714577498977518,1.8459685804476735,1.8310300379840851,1.7990430789728187,1.8453140654100053,1.7718349245908889,1.649649659776281,1.791332185832656
23,1.7948951085042144,0.06104164808536485,1.7594314422562765,1.7451186206100717,1.661618187189825,1.8639742487491613,1.7537149141180268,1.803822330497103,1.8000122221807269,1.7574253895969525,1.8045010390686949,1.8814757505745328,1.8766968322027935,1.875577511061593,1.8098372855038656,1.7688086386039614,1.81595594660223,1.9179090176543825,1.7690720731502152,1.7910566713535336,1.7621665642044173,1.7493438770007457,1.716966802241674,1.850446162415973,1.714577498977518,1.8459685804476735,1.8310300379840851,1.8209423384610506,1.864424576109208,1.7741747377301935,1.6694717727472965,1.791332185832656
24,1.7977884963957138,0.05909812936045271,1.7570418321713346,1.746594114269254,1.6876489563887387,1.8712562625145703,1.7537149141180268,1.790632290561074,1.8003055296254578,1.7574253895969525,1.8144299380246125,1.8820191284894001,1.8766968322027935,1.875577511061593,1.8233570687059624,1.767028862243059,1.81595594660223,1.9179090176543825,1.7671646782346009,1.791562446581196,1.7621665642044173,1.776238722694672,1.7158974328321612,1.850446162415973,1.719966278739208,1.838345995725506,1.832809591856175,1.8209423384610506,1.864424576109208,1.7741747377301935,1.6694717727472965,1.812449999310326
25,1.7987725513022181,0.0567433580404645,1.7570418321713346,1.746594114269254,1.6876489563887387,1.8712562625145703,1.755424734928843,1.790632290561074,1.8003055296254578,1.770594250527206,1.8144299380246125,1.8820191284894001,1.9049700785051717,1.8452273572652236,1.8233570687059624,1.767028862243059,1.8054085410233327,1.9047390897443142,1.7671646782346009,1.791562446581196,1.7771482774377612,1.776238722694672,1.7158974328321612,1.854932613331277,1.719966278739208,1.838345995725506,1.832809591856175,1.8247079218329707,1.8606641287454326,1.7757812365266168,1.6888291802310855,1.812449999310326
26,1.7986895832760617,0.05688130636849833,1.7546369994959072,1.7285250938299972,1.6980117785221631,1.873033902522856,1.755424734928843,1.8035162877002247,1.8023939635939754,1.770594250527206,1.812154518797997,1.874565549667442,1.9049700785051717,1.8452273572652236,1.8388083097484635,1.7545116129567224,1.8054085410233327,1.9047390897443142,1.7737316595246304,1.7908333255777875,1.7771482774377612,1.7680381783208188,1.6923876624461662,1.854932613331277,1.75552584714666,1.8290751761477713,1.8289570798681958,1.8247079218329707,1.8606641287454326,1.7757812365266168,1.6888291802310855,1.8135531423148321
27,1.7997767581525974,0.05817348319518145,1.7546369994959072,1.7285250938299972,1.6980117785221631,1.873033902522856,1.758863269273652,1.8035162877002247,1.8023939635939754,1.767202308735477,1.812154518797997,1.874565549667442,1.915285618386981,1.849994324315618,1.8388083097484635,1.7545116129567224,1.8085837000260734,1.910693853028266,1.7737316595246304,1.7908333255777875,1.7724559232883619,1.7680381783208188,1.6923876624461662,1.863759641155479,1.75552584714666,1.8290751761477713,1.8289570798681958,1.8130979013831543,1.871730749867619,1.7703547667063793,1.6990206002282608,1.8135531423148321
28,1.8008509313012893,0.05835229128275006,1.7534697031885098,1.7317320808947327,1.7092349165635485,1.877921989860069,1.758863269273652,1.8034178661641342,1.7995955101077579,1.767202308735477,1.8116721557721198,1.880956937306115,1.915285618386981,1.849994324315618,1.8518952454175155,1.7582260946761081,1.8085837000260734,1.910693853028266,1.7683608229091707,1.8019963928931708,1.7724559232883619,1.7718281519379917,1.6865538829222144,1.863759641155479,1.7614059725117324,1.8328458745895686,1.823598365868976,1.8130979013831543,1.871730749867619,1.7703547667063793,1.6990206002282608,1.7997733190599312
29,1.801212466464969,0.05843814950740455,1.7534697031885098,1.7317320808947327,1.7092349165635485,1.877921989860069,1.7572603677315433,1.8034178661641342,1.7995955101077579,1.7667005971584435,1.8116721557721198,1.880956937306115,1.9212472511366152,1.847830890530841,1.8518952454175155,1.7582260946761081,1.8185752665204702,1.909031167896428,1.7683608229091707,1.8019963928931708,1.771503316395428,1.7718281519379917,1.6865538829222144,1.8584068445848987,1.7614059725117324,1.8328458745895686,1.823598365868976,1.812047460747096,1.8747842542543396,1.772117377602285,1.7023839167473354,1.7997733190599312
30,1.8021695680797614,0.05979978723935876,1.751674627320953,1.7343863468097298,1.7065755183993467,1.8877330319724768,1.7572603677315433,1.7930075292647263,1.7991675853016025,1.7667005971584435,1.8286538764894795,1.883075941113369,1.9212472511366152,1.847830890530841,1.8509284156876513,1.7573773072393986,1.8185752665204702,1.909031167896428,1.7663156569537615,1.802136509812728,1.771503316395428,1.7629404414216603,1.6827061537891874,1.8584068445848987,1.7711507558646724,1.8388232650257608,1.8336169174612236,1.812047460747096,1.8747842542543396,1.772117377602285,1.7023839167473354,1.8029284511593913
31,1.802327576767337,0.059192111163382265,1.751674627320953,1.7343863468097298,1.7065755183993467,1.8877330319724768,1.7663419827428666,1.7930075292647263,1.7991675853016025,1.7683978624732613,1.8286538764894795,1.883075941113369,1.9074378102575196,1.8401497221693677,1.8509284156876513,1.7573773072393986,1.8244930802828494,1.8998147278090038,1.7663156569537615,1.802136509812728,1.7732114933081164,1.7629404414216603,1.6827061537891874,1.871303021960901,1.7711507558646724,1.8388232650257608,1.8336169174612236,1.8147658251135323,1.8817183636240573,1.7741747377301935,1.694820344461324,1.8029284511593913
32,1.8028600351894901,0.05881009139496162,1.7565318101304057,1.7431006855600744,1.7073297865380312,1.8925641336557129,1.7663419827428666,1.8046248917711405,1.8012040417454098,1.7683978624732613,1.8285510657348347,1.8814885064756575,1.9074378102575196,1.8401497221693677,1.8514640153132866,1.7475053647986318,1.8244930802828494,1.8998147278090038,1.7540171036794368,1.7969348903062687,1.7732114933081164,1.7723148704448652,1.688312767232423,1.871303021960901,1.7708754896942926,1.8388376763597163,1.8285775892753362,1.8147658251135323,1.8817183636240573,1.7741747377301935,1.694820344461324,1.8049373950361822
33,1.8022490006586727,0.059615207440297836,1.7565318101304057,1.7431006855600744,1.7073297865380312,1.8925641336557129,1.7538526163848547,1.8046248917711405,1.8012040417454098,1.77476730869148,1.8285510657348347,1.8814885064756575,1.9135046380921057,1.8406452672907943,1.8514640153132866,1.7475053647986318,1.825677956267205,1.9052968272686546,1.7540171036794368,1.7969348903062687,1.7716703982400341,1.7723148704448652,1.688312767232423,1.8605845855536913,1.7708754896942926,1.8388376763597163,1.8285775892753362,1.8175915382725572,1.8800933487462796,1.7606904895523234,1.6939229616484923,1.8049373950361822
34,1.8037021670771765,0.05960614465889423,1.7572065900172351,1.759709066863043,1.710552834612249,1.893819157153079,1.7538526163848547,1.8086942804133592,1.8014968775992926,1.77476730869148,1.8275095074992085,1.888902062045568,1.9135046380921057,1.8406452672907943,1.8601072549721427,1.7471119025408763,1.825677956267205,1.9052968272686546,1.7543862174561218,1.8027434648335297,1.7716703982400341,1.777949380606771,1.6881703113134057,1.8605845855536913,1.7699672313350892,1.8377897050533285,1.8331172903008688,1.8175915382725572,1.8800933487462796,1.7606904895523234,1.6939229616484923,1.7935339416916536
35,1.8048278234532193,0.06012426871999895,1.7572065900172351,1.759709066863043,1.710552834612249,1.893819157153079,1.7606771424653638,1.8086942804133592,1.8014968775992926,1.776569446996092,1.8275095074992085,1.888902062045568,1.9148762362095364,1.8322639002065177,1.8601072549721427,1.7471119025408763,1.8257532692015095,1.9220364200503588,1.7543862174561218,1.8027434648335297,1.7684388595594702,1.777949380606771,1.6881703113134057,1.846449295269166,1.7699672313350892,1.8377897050533285,1.8331172903008688,1.829161283211516,1.8914013323459407,1.76186151555677,1.7025789262175195,1.7935339416916536
36,1.8055892830889866,0.05900797229356717,1.7572065900172351,1.766598709384789,1.7204415131006345,1.893819157153079,1.7606771424653638,1.813958103154535,1.8034941086679488,1.776569446996092,1.8273740722687297,1.8862595261522208,1.9148762362095364,1.8322639002065177,1.8536277943535484,1.7486494788836322,1.8257532692015095,1.9220364200503588,1.7545298515556809,1.8139889746081699,1.7684388595594702,1.7749490133522146,1.6902635889115043,1.846449295269166,1.7687823495274935,1.8362614192973723,1.8309986346253782,1.829161283211516,1.8914013323459407,1.76186151555677,1.7025789262175195,1.7944079803656692
37,1.8068741888165962,0.059742495665700994,1.7572065900172351,1.766598709384789,1.7204415131006345,1.893819157153079,1.7601124964047048,1.813958103154535,1.8034941086679488,1.7756618484384916,1.8273740722687297,1.8862595261522208,1.9148762362095364,1.8380204024982967,1.8536277943535484,1.7486494788836322,1.8257532692015095,1.9266756343505254,1.7545298515556809,1.8139889746081699,1.7705228041457133,1.7749490133522146,1.6902635889115043,1.8584068445848987,1.7687823495274935,1.8362614192973723,1.8309986346253782,1.8291899846653434,1.8979333497254323,1.7685516673255548,1.7049102615680392,1.7944079803656692
38,1.8070564720920932,0.059883553697251145,1.7572065900172351,1.7643979143039135,1.7259429306903513,1.893819157153079,1.7601124964047048,1.804,1.8070794116474242,1.7756618484384916,1.8273740722687297,1.8862595261522208,1.9148762362095364,1.8380204024982967,1.8514856197119112,1.7575835684256949,1.8257532692015095,1.9266756343505254,1.7486769284233148,1.8136195852493435,1.7705228041457133,1.7726860974239065,1.6855120883577188,1.8584068445848987,1.7717152705782047,1.8443633047748489,1.834949318101184,1.8291899846653434,1.8979333497254323,1.7685516673255548,1.7049102615680392,1.7944079803656692
39,1.8069969963361652,0.060267364568873376,1.7572065900172351,1.7643979143039135,1.7259429306903513,1.893819157153079,1.7618146894608409,1.804,1.8070794116474242,1.7683845735585912,1.8273740722687297,1.8862595261522208,1.9148762362095364,1.8418683449150215,1.8514856197119112,1.7575835684256949,1.8257532692015095,1.9325089909234572,1.7486769284233148,1.8136195852493435,1.7705228041457133,1.7726860974239065,1.6855120883577188,1.8508849234893026,1.7717152705782047,1.8443633047748489,1.834949318101184,1.8291899846653434,1.898660317171031,1.7694561311318235,1.7049102615680392,1.7944079803656692
40,1.8075467504870353,0.06148938773284027,1.7572065900172351,1.7738024128972203,1.7229045243425423,1.893819157153079,1.7618146894608409,1.7965522536235898,1.799366277332106,1.7683845735585912,1.8273740722687297,1.8862595261522208,1.9148762362095364,1.8418683449150215,1.862783938088366,1.75972270542833,1.8257532692015095,1.9325089909234572,1.7508166665873386,1.8136195852493435,1.7705228041457133,1.7726860974239065,1.673468254852777,1.8508849234893026,1.7776107560430656,1.8518830956623584,1.843288094682977,1.8291899846653434,1.898660317171031,1.7694561311318235,1.7049102615680392,1.7944079803656692
41,1.8076467468221522,0.06158250863643072,1.7572065900172351,1.7738024128972203,1.7229045243425423,1.893819157153079,1.7629517860679003,1.7965522536235898,1.799366277332106,1.7673118004472217,1.8273740722687297,1.8862595261522208,1.9148762362095364,1.842864889241748,1.862783938088366,1.75972270542833,1.8257532692015095,1.9236049490474907,1.7508166665873386,1.8136195852493435,1.7705228041457133,1.7726860974239065,1.673468254852777,1.8622349475831452,1.7776107560430656,1.8518830956623584,1.843288094682977,1.8291899846653434,1.903444246622422,1.764165241693646,1.7049102615680392,1.7944079803656692
42,1.8081312090676913,0.06131908997537561,1.7572065900172351,1.7700610158974746,1.7235936296006669,1.893819157153079,1.7629517860679003,1.7988118300700606,1.800215264905839,1.7673118004472217,1.8273740722687297,1.8862595261522208,1.9148762362095364,1.842864889241748,1.863865875002813,1.7593632370832353,1.8257532692015095,1.9236049490474907,1.7532541173486516,1.8136195852493435,1.7705228041457133,1.7726860974239065,1.6786825191202772,1.8622349475831452,1.7785286053364446,1.8570686578584004,1.843288094682977,1.8291899846653434,1.903444246622422,1.764165241693646,1.7049102615680392,1.7944079803656692
43,1.8077742243770727,0.06104140953380052,1.7572065900172351,1.7700610158974746,1.7235936296006669,1.893819157153079,1.7589587829167572,1.7988118300700606,1.800215264905839,1.7673118004472217,1.8273740722687297,1.8862595261522208,1.9148762362095364,1.842864889241748,1.863865875002813,1.7593632370832353,1.8257532692015095,1.920270553854326,1.7532541173486516,1.8136195852493435,1.7705228041457133,1.7726860974239065,1.6786825191202772,1.8622349475831452,1.7785286053364446,1.8570686578584004,1.843288094682977,1.8291899846653434,1.900062104248174,1.764165241693646,1.7049102615680392,1.7944079803656692
44,1.8079137709643938,0.06075329969616752,1.7572065900172351,1.7703985427016145,1.7235936296006669,1.893819157153079,1.7589587829167572,1.7995321614241853,1.8059900331950896,1.7673118004472217,1.8273740722687297,1.8862595261522208,1.9148762362095364,1.842864889241748,1.856339408621171,1.7655310815729073,1.8257532692015095,1.920270553854326,1.7508166665873386,1.8136195852493435,1.7705228041457133,1.7726860974239065,1.6786825191202772,1.8622349475831452,1.7785286053364446,1.8582185016838038,1.843288094682977,1.8291899846653434,1.900062104248174,1.764165241693646,1.7049102615680392,1.7944079803656692
45,1.8080627577793316,0.060761533320005556,1.7572065900172351,1.7703985427016145,1.7235936296006669,1.893819157153079,1.7618070268902888,1.7995321614241853,1.8059900331950896,1.7673118004472217,1.8273740722687297,1.8862595261522208,1.9148762362095364,1.842864889241748,1.856339408621171,1.7655310815729073,1.8257532692015095,1.920270553854326,1.7508166665873386,1.8136195852493435,1.7705228041457133,1.7726860974239065,1.6786825191202772,1.8622349475831452,1.7785286053364446,1.8582185016838038,1.843288094682977,1.8291899846653434,1.9016834647227703,1.764165241693646,1.7049102615680392,1.7944079803656692
46,1.808417806789182,0.06059127622414821,1.7572065900172351,1.7703985427016145,1.7235936296006669,1.893819157153079,1.7618070268902888,1.8110966291172872,1.8004885448122132,1.7673118004472217,1.8273740722687297,1.8862595261522208,1.9148762362095364,1.842864889241748,1.8557992887163204,1.7658921258106342,1.8257532692015095,1.920270553854326,1.7555842332397498,1.8136195852493435,1.7705228041457133,1.7726860974239065,1.6786825191202772,1.8622349475831452,1.7785286053364446,1.8582185016838038,1.843288094682977,1.8291899846653434,1.9016834647227703,1.764165241693646,1.7049102615680392,1.7944079803656692
47,1.808152360581679,0.06032418743396595,1.7572065900172351,1.7703985427016145,1.7235936296006669,1.893819157153079,1.760103406053178,1.8110966291172872,1.8004885448122132,1.7673118004472217,1.8273740722687297,1.8862595261522208,1.9148762362095364,1.842864889241748,1.8557992887163204,1.7658921258106342,1.8257532692015095,1.920270553854326,1.7555842332397498,1.8136195852493435,1.7705228041457133,1.7726860974239065,1.6786825191202772,1.8622349475831452,1.7785286053364446,1.8582185016838038,1.843288094682977,1.8291899846653434,1.895423699334795,1.764165241693646,1.7049102615680392,1.7944079803656692
