Run,Iteration,dim-0,dim-1,dim-2,dim-3,dim-4,dim-5,dim-6,dim-7,dim-8,dim-9,dim-10,dim-11,dim-12,dim-13,dim-14,dim-15,dim-16,dim-17,dim-18,dim-19,dim-20,dim-21,dim-22,dim-23,dim-24,dim-25,dim-26,dim-27,dim-28,dim-29,dim-30,dim-31,dim-32,dim-33,dim-34,dim-35,dim-36,dim-37,dim-38,dim-39,dim-40,dim-41,dim-42,dim-43,dim-44,dim-45,dim-46,dim-47,dim-48,dim-49,dim-50,dim-51,dim-52,dim-53,dim-54,dim-55,dim-56,dim-57,dim-58,dim-59,dim-60,dim-61,dim-62,dim-63,dim-64,dim-65,dim-66,dim-67,dim-68,dim-69,dim-70,dim-71,dim-72,dim-73,dim-74,dim-75,dim-76,dim-77,dim-78,dim-79,dim-80,dim-81,dim-82,dim-83,dim-84,dim-85,dim-86,dim-87,dim-88,dim-89,dim-90,dim-91,dim-92,dim-93,dim-94,dim-95,dim-96,dim-97,dim-98,dim-99,dim-100,dim-101,dim-102,dim-103,dim-104,dim-105,dim-106,dim-107,dim-108,dim-109,dim-110,dim-111,dim-112,dim-113,dim-114,dim-115,dim-116,dim-117,dim-118,dim-119,dim-120,dim-121,dim-122,dim-123,dim-124,dim-125,dim-126,dim-127,dim-128,dim-129,dim-130,dim-131,dim-132,dim-133,dim-134,dim-135,dim-136,dim-137,dim-138,dim-139,dim-140,dim-141,dim-142,dim-143
0,32,1387.232735954942,1386.948127845598,1387.1001252125222,1387.01419071677,1387.132756467436,1386.791110232566,1387.0771404957502,1387.7331810213493,1387.353516878955,1387.2325660648105,1386.976088289458,1386.949629010914,1386.716565834642,1387.4207112660752,1387.2163449691102,1387.3860270169728,1387.4491151378702,1386.7427812330704,1386.942249121194,1386.9394952857517,1387.099445757801,1386.9587147635584,1386.9252457836953,1387.087821889481,1386.8558776131688,1387.4045429481644,1386.6975102367278,1386.79130197514,1387.001372387619,1386.5601523065473,1386.671954157053,1386.9290408663774,1386.8195985394075,1387.1369023847778,1387.2800975665816,1387.0532606335908,1386.6960887619687,1387.629311337547,1387.2504462444838,1386.8798621574376,1386.7610712171515,1387.4141818665685,1387.168106757766,1386.9485603531693,1387.0759920786145,1387.4002756642067,1387.340965117239,1387.5538299214197,1387.1467098996309,1386.7920920616484,1386.9376299988526,1387.9768966307286,1386.7521858074306,1387.0594531213505,1386.9274418499904,1387.4599467641551,1386.6922803364846,1387.2586690521148,1387.357224430801,1386.9711882698214,1386.8054447721827,1387.606688942301,1387.2159264226802,1387.2758569632779,1387.5085503206517,1386.814392276175,1387.0653953842657,1387.627705961325,1386.4250885593501,1387.236256380967,1387.4129421044279,1386.860256817592,1386.9094429964373,1387.121707191324,1387.4522461627535,1387.400600967091,1386.7426630282746,1386.9445378592814,1386.9041181010944,1386.9821752273187,1387.0308571970095,1386.4898599917533,1386.6268657528663,1387.5427259165808,1386.9680172664948,1387.124349258475,1386.8726114756976,1387.2617894959592,1386.816508410754,1387.353177674133,1386.5663922320232,1386.8356079055714,1387.1244238635568,1387.239996579849,1387.6492422698182,1386.631494678434,1387.4965668500397,1386.5560308872714,1386.9375480855454,1387.277764918333,1387.3944251679236,1387.698010568524,1387.2297128488608,1387.1216160615288,1387.0140655924656,1386.7857034431527,1386.7152266546868,1387.2303926563266,1387.430828024636,1387.1494190151,1387.182695945924,1386.7308565444985,1387.0066814194845,1386.9287848533181,1387.0751878760238,1386.9247463793674,1386.6296727411748,1387.1977409327937,1387.5027362335638,1387.0975317192697,1387.1668395913953,1387.1375053842992,1386.5819661231546,1387.1372664110058,1387.4649188861215,1386.8495792172935,1387.354605837413,1386.8818184008771,1387.0011326426675,1386.9950792205266,1387.2157267733537,1387.29519793344,1386.8187422972574,1387.0005505063436,1387.1306375199704,1387.2845374368233,1386.9925637256886,1387.280561630443,1387.035971383384,1387.1876372536813,1387.1800485975969,1386.6409969627164,1386.613487526218,1387.0493087419798
0,33,1387.232735954942,1386.948127845598,1387.1001252125222,1387.01419071677,1387.132756467436,1386.791110232566,1387.0771404957502,1387.7331810213493,1387.353516878955,1387.2325660648105,1386.976088289458,1386.949629010914,1386.716565834642,1387.4207112660752,1387.2163449691102,1387.3860270169728,1387.4491151378702,1386.7427812330704,1386.942249121194,1386.9394952857517,1387.099445757801,1386.9587147635584,1386.9252457836953,1387.087821889481,1386.8558776131688,1387.4045429481644,1386.6975102367278,1386.79130197514,1387.001372387619,1386.5601523065473,1386.671954157053,1386.9290408663774,1386.8195985394075,1387.1369023847778,1387.2800975665816,1387.0532606335908,1386.6960887619687,1387.629311337547,1387.2504462444838,1386.8798621574376,1386.7610712171515,1387.4141818665685,1387.168106757766,1386.9485603531693,1387.0759920786145,1387.4002756642067,1387.340965117239,1387.5538299214197,1387.1467098996309,1386.7920920616484,1386.9376299988526,1387.9768966307286,1386.7521858074306,1387.0594531213505,1386.9274418499904,1387.4599467641551,1386.6922803364846,1387.2586690521148,1387.357224430801,1386.9711882698214,1386.8054447721827,1387.606688942301,1387.2159264226802,1387.2758569632779,1387.5085503206517,1386.814392276175,1387.0653953842657,1387.627705961325,1386.4250885593501,1387.236256380967,1387.4129421044279,1386.860256817592,1386.9094429964373,1387.121707191324,1387.4522461627535,1387.400600967091,1386.7426630282746,1386.9445378592814,1386.9041181010944,1386.9821752273187,1387.0308571970095,1386.4898599917533,1386.6268657528663,1387.5427259165808,1386.9680172664948,1387.124349258475,1386.8726114756976,1387.2617894959592,1386.816508410754,1387.353177674133,1386.5663922320232,1386.8356079055714,1387.1244238635568,1387.239996579849,1387.6492422698182,1386.631494678434,1387.4965668500397,1386.5560308872714,1386.9375480855454,1387.277764918333,1387.3944251679236,1387.698010568524,1387.2297128488608,1387.1216160615288,1387.0140655924656,1386.7857034431527,1386.7152266546868,1387.2303926563266,1387.430828024636,1387.1494190151,1387.182695945924,1386.7308565444985,1387.0066814194845,1386.9287848533181,1387.0751878760238,1386.9247463793674,1386.6296727411748,1387.1977409327937,1387.5027362335638,1387.0975317192697,1387.1668395913953,1387.1375053842992,1386.5819661231546,1387.1372664110058,1387.4649188861215,1386.8495792172935,1387.354605837413,1386.8818184008771,1387.0011326426675,1386.9950792205266,1387.2157267733537,1387.29519793344,1386.8187422972574,1387.0005505063436,1387.1306375199704,1387.2845374368233,1386.9925637256886,1387.280561630443,1387.035971383384,1387.1876372536813,1387.1800485975969,1386.6409969627164,1386.613487526218,1387.0493087419798
0,34,1387.232735954942,1386.948127845598,1387.1001252125222,1387.01419071677,1387.132756467436,1386.791110232566,1387.0771404957502,1387.7331810213493,1387.353516878955,1387.2325660648105,1386.976088289458,1386.949629010914,1386.716565834642,1387.4207112660752,1387.2163449691102,1387.3860270169728,1387.4491151378702,1386.7427812330704,1386.942249121194,1386.9394952857517,1387.099445757801,1386.9587147635584,1386.9252457836953,1387.087821889481,1386.8558776131688,1387.4045429481644,1386.6975102367278,1386.79130197514,1387.001372387619,1386.5601523065473,1386.671954157053,1386.9290408663774,1386.8195985394075,1387.1369023847778,1387.2800975665816,1387.0532606335908,1386.6960887619687,1387.629311337547,1387.2504462444838,1386.8798621574376,1386.7610712171515,1387.4141818665685,1387.168106757766,1386.9485603531693,1387.0759920786145,1387.4002756642067,1387.340965117239,1387.5538299214197,1387.1467098996309,1386.7920920616484,1386.9376299988526,1387.9768966307286,1386.7521858074306,1387.0594531213505,1386.9274418499904,1387.4599467641551,1386.6922803364846,1387.2586690521148,1387.357224430801,1386.9711882698214,1386.8054447721827,1387.606688942301,1387.2159264226802,1387.2758569632779,1387.5085503206517,1386.814392276175,1387.0653953842657,1387.627705961325,1386.4250885593501,1387.236256380967,1387.4129421044279,1386.860256817592,1386.9094429964373,1387.121707191324,1387.4522461627535,1387.400600967091,1386.7426630282746,1386.9445378592814,1386.9041181010944,1386.9821752273187,1387.0308571970095,1386.4898599917533,1386.6268657528663,1387.5427259165808,1386.9680172664948,1387.124349258475,1386.8726114756976,1387.2617894959592,1386.816508410754,1387.353177674133,1386.5663922320232,1386.8356079055714,1387.1244238635568,1387.239996579849,1387.6492422698182,1386.631494678434,1387.4965668500397,1386.5560308872714,1386.9375480855454,1387.277764918333,1387.3944251679236,1387.698010568524,1387.2297128488608,1387.1216160615288,1387.0140655924656,1386.7857034431527,1386.7152266546868,1387.2303926563266,1387.430828024636,1387.1494190151,1387.182695945924,1386.7308565444985,1387.0066814194845,1386.9287848533181,1387.0751878760238,1386.9247463793674,1386.6296727411748,1387.1977409327937,1387.5027362335638,1387.0975317192697,1387.1668395913953,1387.1375053842992,1386.5819661231546,1387.1372664110058,1387.4649188861215,1386.8495792172935,1387.354605837413,1386.8818184008771,1387.0011326426675,1386.9950792205266,1387.2157267733537,1387.29519793344,1386.8187422972574,1387.0005505063436,1387.1306375199704,1387.2845374368233,1386.9925637256886,1387.280561630443,1387.035971383384,1387.1876372536813,1387.1800485975969,1386.6409969627164,1386.613487526218,1387.0493087419798
0,35,1387.232735954942,1386.948127845598,1387.1001252125222,1387.01419071677,1387.132756467436,1386.791110232566,1387.0771404957502,1387.7331810213493,1387.353516878955,1387.2325660648105,1386.976088289458,1386.949629010914,1386.716565834642,1387.4207112660752,1387.2163449691102,1387.3860270169728,1387.4491151378702,1386.7427812330704,1386.942249121194,1386.9394952857517,1387.099445757801,1386.9587147635584,1386.9252457836953,1387.087821889481,1386.8558776131688,1387.4045429481644,1386.6975102367278,1386.79130197514,1387.001372387619,1386.5601523065473,1386.671954157053,1386.9290408663774,1386.8195985394075,1387.1369023847778,1387.2800975665816,1387.0532606335908,1386.6960887619687,1387.629311337547,1387.2504462444838,1386.8798621574376,1386.7610712171515,1387.4141818665685,1387.168106757766,1386.9485603531693,1387.0759920786145,1387.4002756642067,1387.340965117239,1387.5538299214197,1387.1467098996309,1386.7920920616484,1386.9376299988526,1387.9768966307286,1386.7521858074306,1387.0594531213505,1386.9274418499904,1387.4599467641551,1386.6922803364846,1387.2586690521148,1387.357224430801,1386.9711882698214,1386.8054447721827,1387.606688942301,1387.2159264226802,1387.2758569632779,1387.5085503206517,1386.814392276175,1387.0653953842657,1387.627705961325,1386.4250885593501,1387.236256380967,1387.4129421044279,1386.860256817592,1386.9094429964373,1387.121707191324,1387.4522461627535,1387.400600967091,1386.7426630282746,1386.9445378592814,1386.9041181010944,1386.9821752273187,1387.0308571970095,1386.4898599917533,1386.6268657528663,1387.5427259165808,1386.9680172664948,1387.124349258475,1386.8726114756976,1387.2617894959592,1386.816508410754,1387.353177674133,1386.5663922320232,1386.8356079055714,1387.1244238635568,1387.239996579849,1387.6492422698182,1386.631494678434,1387.4965668500397,1386.5560308872714,1386.9375480855454,1387.277764918333,1387.3944251679236,1387.698010568524,1387.2297128488608,1387.1216160615288,1387.0140655924656,1386.7857034431527,1386.7152266546868,1387.2303926563266,1387.430828024636,1387.1494190151,1387.182695945924,1386.7308565444985,1387.0066814194845,1386.9287848533181,1387.0751878760238,1386.9247463793674,1386.6296727411748,1387.1977409327937,1387.5027362335638,1387.0975317192697,1387.1668395913953,1387.1375053842992,1386.5819661231546,1387.1372664110058,1387.4649188861215,1386.8495792172935,1387.354605837413,1386.8818184008771,1387.0011326426675,1386.9950792205266,1387.2157267733537,1387.29519793344,1386.8187422972574,1387.0005505063436,1387.1306375199704,1387.2845374368233,1386.9925637256886,1387.280561630443,1387.035971383384,1387.1876372536813,1387.1800485975969,1386.6409969627164,1386.613487526218,1387.0493087419798
0,36,1387.232735954942,1386.948127845598,1387.1001252125222,1387.01419071677,1387.132756467436,1386.791110232566,1387.0771404957502,1387.7331810213493,1387.353516878955,1387.2325660648105,1386.976088289458,1386.949629010914,1386.716565834642,1387.4207112660752,1387.2163449691102,1387.3860270169728,1387.4491151378702,1386.7427812330704,1386.942249121194,1386.9394952857517,1387.099445757801,1386.9587147635584,1386.9252457836953,1387.087821889481,1386.8558776131688,1387.4045429481644,1386.6975102367278,1386.79130197514,1387.001372387619,1386.5601523065473,1386.671954157053,1386.9290408663774,1386.8195985394075,1387.1369023847778,1387.2800975665816,1387.0532606335908,1386.6960887619687,1387.629311337547,1387.2504462444838,1386.8798621574376,1386.7610712171515,1387.4141818665685,1387.168106757766,1386.9485603531693,1387.0759920786145,1387.4002756642067,1387.340965117239,1387.5538299214197,1387.1467098996309,1386.7920920616484,1386.9376299988526,1387.9768966307286,1386.7521858074306,1387.0594531213505,1386.9274418499904,1387.4599467641551,1386.6922803364846,1387.2586690521148,1387.357224430801,1386.9711882698214,1386.8054447721827,1387.606688942301,1387.2159264226802,1387.2758569632779,1387.5085503206517,1386.814392276175,1387.0653953842657,1387.627705961325,1386.4250885593501,1387.236256380967,1387.4129421044279,1386.860256817592,1386.9094429964373,1387.121707191324,1387.4522461627535,1387.400600967091,1386.7426630282746,1386.9445378592814,1386.9041181010944,1386.9821752273187,1387.0308571970095,1386.4898599917533,1386.6268657528663,1387.5427259165808,1386.9680172664948,1387.124349258475,1386.8726114756976,1387.2617894959592,1386.816508410754,1387.353177674133,1386.5663922320232,1386.8356079055714,1387.1244238635568,1387.239996579849,1387.6492422698182,1386.631494678434,1387.4965668500397,1386.5560308872714,1386.9375480855454,1387.277764918333,1387.3944251679236,1387.698010568524,1387.2297128488608,1387.1216160615288,1387.0140655924656,1386.7857034431527,1386.7152266546868,1387.2303926563266,1387.430828024636,1387.1494190151,1387.182695945924,1386.7308565444985,1387.0066814194845,1386.9287848533181,1387.0751878760238,1386.9247463793674,1386.6296727411748,1387.1977409327937,1387.5027362335638,1387.0975317192697,1387.1668395913953,1387.1375053842992,1386.5819661231546,1387.1372664110058,1387.4649188861215,1386.8495792172935,1387.354605837413,1386.8818184008771,1387.0011326426675,1386.9950792205266,1387.2157267733537,1387.29519793344,1386.8187422972574,1387.0005505063436,1387.1306375199704,1387.2845374368233,1386.9925637256886,1387.280561630443,1387.035971383384,1387.1876372536813,1387.1800485975969,1386.6409969627164,1386.613487526218,1387.0493087419798
0,37,1387.232735954942,1386.948127845598,1387.1001252125222,1387.01419071677,1387.132756467436,1386.791110232566,1387.0771404957502,1387.7331810213493,1387.353516878955,1387.2325660648105,1386.976088289458,1386.949629010914,1386.716565834642,1387.4207112660752,1387.2163449691102,1387.3860270169728,1387.4491151378702,1386.7427812330704,1386.942249121194,1386.9394952857517,1387.099445757801,1386.9587147635584,1386.9252457836953,1387.087821889481,1386.8558776131688,1387.4045429481644,1386.6975102367278,1386.79130197514,1387.001372387619,1386.5601523065473,1386.671954157053,1386.9290408663774,1386.8195985394075,1387.1369023847778,1387.2800975665816,1387.0532606335908,1386.6960887619687,1387.629311337547,1387.2504462444838,1386.8798621574376,1386.7610712171515,1387.4141818665685,1387.168106757766,1386.9485603531693,1387.0759920786145,1387.4002756642067,1387.340965117239,1387.5538299214197,1387.1467098996309,1386.7920920616484,1386.9376299988526,1387.9768966307286,1386.7521858074306,1387.0594531213505,1386.9274418499904,1387.4599467641551,1386.6922803364846,1387.2586690521148,1387.357224430801,1386.9711882698214,1386.8054447721827,1387.606688942301,1387.2159264226802,1387.2758569632779,1387.5085503206517,1386.814392276175,1387.0653953842657,1387.627705961325,1386.4250885593501,1387.236256380967,1387.4129421044279,1386.860256817592,1386.9094429964373,1387.121707191324,1387.4522461627535,1387.400600967091,1386.7426630282746,1386.9445378592814,1386.9041181010944,1386.9821752273187,1387.0308571970095,1386.4898599917533,1386.6268657528663,1387.5427259165808,1386.9680172664948,1387.124349258475,1386.8726114756976,1387.2617894959592,1386.816508410754,1387.353177674133,1386.5663922320232,1386.8356079055714,1387.1244238635568,1387.239996579849,1387.6492422698182,1386.631494678434,1387.4965668500397,1386.5560308872714,1386.9375480855454,1387.277764918333,1387.3944251679236,1387.698010568524,1387.2297128488608,1387.1216160615288,1387.0140655924656,1386.7857034431527,1386.7152266546868,1387.2303926563266,1387.430828024636,1387.1494190151,1387.182695945924,1386.7308565444985,1387.0066814194845,1386.9287848533181,1387.0751878760238,1386.9247463793674,1386.6296727411748,1387.1977409327937,1387.5027362335638,1387.0975317192697,1387.1668395913953,1387.1375053842992,1386.5819661231546,1387.1372664110058,1387.4649188861215,1386.8495792172935,1387.354605837413,1386.8818184008771,1387.0011326426675,1386.9950792205266,1387.2157267733537,1387.29519793344,1386.8187422972574,1387.0005505063436,1387.1306375199704,1387.2845374368233,1386.9925637256886,1387.280561630443,1387.035971383384,1387.1876372536813,1387.1800485975969,1386.6409969627164,1386.613487526218,1387.0493087419798
0,38,1387.232735954942,1386.948127845598,1387.1001252125222,1387.01419071677,1387.132756467436,1386.791110232566,1387.0771404957502,1387.7331810213493,1387.353516878955,1387.2325660648105,1386.976088289458,1386.949629010914,1386.716565834642,1387.4207112660752,1387.2163449691102,1387.3860270169728,1387.4491151378702,1386.7427812330704,1386.942249121194,1386.9394952857517,1387.099445757801,1386.9587147635584,1386.9252457836953,1387.087821889481,1386.8558776131688,1387.4045429481644,1386.6975102367278,1386.79130197514,1387.001372387619,1386.5601523065473,1386.671954157053,1386.9290408663774,1386.8195985394075,1387.1369023847778,1387.2800975665816,1387.0532606335908,1386.6960887619687,1387.629311337547,1387.2504462444838,1386.8798621574376,1386.7610712171515,1387.4141818665685,1387.168106757766,1386.9485603531693,1387.0759920786145,1387.4002756642067,1387.340965117239,1387.5538299214197,1387.1467098996309,1386.7920920616484,1386.9376299988526,1387.9768966307286,1386.7521858074306,1387.0594531213505,1386.9274418499904,1387.4599467641551,1386.6922803364846,1387.2586690521148,1387.357224430801,1386.9711882698214,1386.8054447721827,1387.606688942301,1387.2159264226802,1387.2758569632779,1387.5085503206517,1386.814392276175,1387.0653953842657,1387.627705961325,1386.4250885593501,1387.236256380967,1387.4129421044279,1386.860256817592,1386.9094429964373,1387.121707191324,1387.4522461627535,1387.400600967091,1386.7426630282746,1386.9445378592814,1386.9041181010944,1386.9821752273187,1387.0308571970095,1386.4898599917533,1386.6268657528663,1387.5427259165808,1386.9680172664948,1387.124349258475,1386.8726114756976,1387.2617894959592,1386.816508410754,1387.353177674133,1386.5663922320232,1386.8356079055714,1387.1244238635568,1387.239996579849,1387.6492422698182,1386.631494678434,1387.4965668500397,1386.5560308872714,1386.9375480855454,1387.277764918333,1387.3944251679236,1387.698010568524,1387.2297128488608,1387.1216160615288,1387.0140655924656,1386.7857034431527,1386.7152266546868,1387.2303926563266,1387.430828024636,1387.1494190151,1387.182695945924,1386.7308565444985,1387.0066814194845,1386.9287848533181,1387.0751878760238,1386.9247463793674,1386.6296727411748,1387.1977409327937,1387.5027362335638,1387.0975317192697,1387.1668395913953,1387.1375053842992,1386.5819661231546,1387.1372664110058,1387.4649188861215,1386.8495792172935,1387.354605837413,1386.8818184008771,1387.0011326426675,1386.9950792205266,1387.2157267733537,1387.29519793344,1386.8187422972574,1387.0005505063436,1387.1306375199704,1387.2845374368233,1386.9925637256886,1387.280561630443,1387.035971383384,1387.1876372536813,1387.1800485975969,1386.6409969627164,1386.613487526218,1387.0493087419798
0,39,1387.232735954942,1386.948127845598,1387.1001252125222,1387.01419071677,1387.132756467436,1386.791110232566,1387.0771404957502,1387.7331810213493,1387.353516878955,1387.2325660648105,1386.976088289458,1386.949629010914,1386.716565834642,1387.4207112660752,1387.2163449691102,1387.3860270169728,1387.4491151378702,1386.7427812330704,1386.942249121194,1386.9394952857517,1387.099445757801,1386.9587147635584,1386.9252457836953,1387.087821889481,1386.8558776131688,1387.4045429481644,1386.6975102367278,1386.79130197514,1387.001372387619,1386.5601523065473,1386.671954157053,1386.9290408663774,1386.8195985394075,1387.1369023847778,1387.2800975665816,1387.0532606335908,1386.6960887619687,1387.629311337547,1387.2504462444838,1386.8798621574376,1386.7610712171515,1387.4141818665685,1387.168106757766,1386.9485603531693,1387.0759920786145,1387.4002756642067,1387.340965117239,1387.5538299214197,1387.1467098996309,1386.7920920616484,1386.9376299988526,1387.9768966307286,1386.7521858074306,1387.0594531213505,1386.9274418499904,1387.4599467641551,1386.6922803364846,1387.2586690521148,1387.357224430801,1386.9711882698214,1386.8054447721827,1387.606688942301,1387.2159264226802,1387.2758569632779,1387.5085503206517,1386.814392276175,1387.0653953842657,1387.627705961325,1386.4250885593501,1387.236256380967,1387.4129421044279,1386.860256817592,1386.9094429964373,1387.121707191324,1387.4522461627535,1387.400600967091,1386.7426630282746,1386.9445378592814,1386.9041181010944,1386.9821752273187,1387.0308571970095,1386.4898599917533,1386.6268657528663,1387.5427259165808,1386.9680172664948,1387.124349258475,1386.8726114756976,1387.2617894959592,1386.816508410754,1387.353177674133,1386.5663922320232,1386.8356079055714,1387.1244238635568,1387.239996579849,1387.6492422698182,1386.631494678434,1387.4965668500397,1386.5560308872714,1386.9375480855454,1387.277764918333,1387.3944251679236,1387.698010568524,1387.2297128488608,1387.1216160615288,1387.0140655924656,1386.7857034431527,1386.7152266546868,1387.2303926563266,1387.430828024636,1387.1494190151,1387.182695945924,1386.7308565444985,1387.0066814194845,1386.9287848533181,1387.0751878760238,1386.9247463793674,1386.6296727411748,1387.1977409327937,1387.5027362335638,1387.0975317192697,1387.1668395913953,1387.1375053842992,1386.5819661231546,1387.1372664110058,1387.4649188861215,1386.8495792172935,1387.354605837413,1386.8818184008771,1387.0011326426675,1386.9950792205266,1387.2157267733537,1387.29519793344,1386.8187422972574,1387.0005505063436,1387.1306375199704,1387.2845374368233,1386.9925637256886,1387.280561630443,1387.035971383384,1387.1876372536813,1387.1800485975969,1386.6409969627164,1386.613487526218,1387.0493087419798
1,0,1395.604748821613,1393.2021713648535,1398.737597605195,1394.8874378217176,1390.5944775942237,1401.1736415753119,1397.663577070599,1397.3641562171806,1382.8161488659707,1383.1964045325533,1387.1043639196312,1383.8844736549568,1385.1225069057423,1384.1549372224317,1374.448486691867,1374.9192830569953,1382.6244832283205,1377.985478757513,1368.0070021432452,1370.7765277399528,1368.3092800574861,1382.2079328538705,1380.6439111351617,1361.5333342081565,1365.7349362555706,1365.859763976123,1377.404761866646,1373.398800280155,1373.785513842126,1380.0853652683895,1391.6291853286434,1389.3881795673888,1395.7269316215456,1365.4876682892238,1391.5938857828296,1362.418243926989,1368.1170997352579,1366.9529233423202,1374.2705941451168,1392.4214766228067,1382.6293784317006,1391.3006932471394,1389.32670679252,1387.1659145494593,1411.444604601605,1419.7675531060884,1435.9126914529877,1428.726116158221,1424.4249626132498,1413.0957388547358,1376.4574535633299,1408.8380151757035,1425.0641251181355,1403.4181014655378,1381.1477069639013,1373.9098547662688,1399.895861388524,1393.8734970697142,1397.2507271834597,1398.6245756459975,1395.7773862147617,1402.0755671002103,1401.515761750409,1402.2674865436504,1382.129433994787,1388.1540194469133,1385.2378538039238,1386.5791247966658,1391.0474553878007,1387.1273906070055,1367.2218968947336,1372.731982656603,1366.9932315963133,1377.1167080388152,1367.4194489691313,1375.2699062276959,1367.1973215988448,1377.2844496353946,1372.1797696422454,1367.8924784833143,1368.9103521132615,1378.8158038261404,1374.1473986821657,1380.6433405930268,1376.5503210890824,1373.3003905751737,1392.4877512927424,1395.0382978508464,1391.3245889647346,1370.0053478784268,1391.9992553005297,1370.5449138371343,1365.3733258344053,1374.360480835523,1368.8814249946054,1391.4867086559084,1393.4192863904102,1389.8359427696696,1396.1374374962065,1391.2811210907535,1420.4661707449964,1423.4553743154602,1432.674798308317,1427.1173781091773,1414.8903315057516,1416.368615420145,1370.5666539268923,1410.4405138068676,1428.9505767103485,1405.847724318105,1372.7544050954655,1376.7928404216525,1397.1315454388255,1405.769816680419,1396.1123562612695,1402.0779295190744,1396.0595007181398,1396.867754110243,1398.8754015131203,1395.7453887183444,1389.1361732243893,1377.3916121500533,1378.7182979722788,1385.0519578890435,1388.0364636293568,1383.4850630195458,1374.6851112601832,1374.8937057831897,1375.643607316513,1385.5981416199672,1367.517771282508,1376.2303329425054,1376.4958402388163,1378.3416831693748,1368.432891841472,1372.3289003469738,1366.4854240434345,1374.3599168719038,1378.6140480739398,1367.676450252067,1380.8112233578822,1381.289263111207,1398.0261632977176,1389.644996556379
1,1,1387.6618913259797,1390.2528179593123,1389.7376284434788,1380.5225150807114,1385.8079969996234,1394.9278116692549,1384.8113913320228,1385.665307876422,1385.0675523035536,1394.5346101612672,1386.123711590869,1386.615173894829,1393.3586802278592,1384.933264639452,1385.6537980264268,1382.8997302429825,1387.4520918268622,1385.182578466139,1385.4145136777408,1390.5234935104688,1382.370550123915,1389.1085147914566,1383.0868855753872,1383.2013446465196,1384.1612133914477,1381.7988203846821,1378.9363453966057,1381.0553869039838,1386.1785845925713,1388.348269157775,1383.1737445165315,1381.003484638978,1386.4674799335319,1385.7149672044823,1382.0564867044272,1376.1914066835152,1381.0989536252405,1384.948305869179,1388.2519551285511,1391.521238029822,1385.191209245672,1389.897226304733,1387.3158341124595,1381.2633633956207,1394.3761669695618,1393.7941372347304,1396.788399206943,1397.0856101228894,1393.1510446264335,1395.0858574023157,1392.6860723203483,1396.1746286287641,1387.7601133008861,1385.4727242790154,1386.1300030403713,1379.331126971007,1393.0715262609563,1391.7073688159674,1390.234640148495,1390.2190645796536,1384.2857842760595,1391.8250976792076,1391.3147669877058,1385.7525998638978,1386.461435144574,1390.0333046255757,1391.1900500629763,1388.583359811032,1386.3598490426937,1385.5293453114768,1385.546009494513,1383.2847162328603,1382.1286187204796,1387.8343199232966,1378.7316567634045,1383.6398811453973,1384.0356544920337,1385.9045378498397,1383.3903206806883,1382.1984392666911,1391.1029233049217,1382.8704967077542,1384.5074439942662,1386.831040839675,1385.3599681105757,1382.6974833697195,1380.9898888708726,1386.969876908236,1391.096958600905,1390.6869023575819,1387.912278844548,1389.507534950628,1382.666302294607,1382.3266694564304,1383.6542110006158,1387.8372595045255,1388.0088914000078,1393.8468326919556,1386.7854313396688,1388.2128373576957,1392.5078313732797,1395.3712079017066,1390.8214791486162,1386.9386931539846,1396.707232771252,1393.165988977463,1379.992471156192,1387.86510536694,1395.5394406931196,1393.2351344881504,1381.8124810599452,1393.0616564313063,1390.097487996503,1388.4874107892074,1387.5923409578272,1392.4198710743892,1385.944579364719,1393.5811755579766,1388.0634092453756,1389.9836510846033,1384.3452396274715,1386.395727931719,1378.8039230082898,1376.289070312499,1392.7665415125791,1384.6904641176407,1384.641561984343,1383.194199411758,1387.299842860645,1388.0282763848757,1379.7564193462883,1384.8330804426587,1382.603281086047,1389.3995701974166,1378.8319897081255,1381.7952648584753,1388.8123072598148,1387.3698503559674,1389.9442160847873,1385.266564467952,1389.0660101744945,1392.0569559436537,1390.3875177270518,1384.910133199856
